desc_frameFam,id_frame,id_project,id_req,id_baseReq,id_tparent,date_contractStart,date_issueFMI,desc_projectState
6/1A-C,61B,F6870G63,FZ2D,FZ2D,367A6870G063,03/31/2016,12/14/2016,Complete
6/1A-C,61B,F6870G61,FZ2D,FZ2D,367A6870G061,03/31/2016,02/03/2017,Complete
6/1A-C,61B,F6870G62,FZ2D,FZ2D,367A6870G062,03/31/2016,10/19/2016,Complete
6/1A-C,61B,F6890G8,FZ2D,FZ2D,367A6890G008,07/27/2016,04/12/2017,Complete
6/1A-C,61B,F7396G5,FZ2F,FZ2F,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F6512G1,FZ2F,FZ2F,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F6890G7,FZ2F,FZ2F,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F6890G6,FZ2F,FZ2F,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F7044G6,FZ2F,FZ2F,367A7044G006,#N/A,#N/A,#N/A
6/1A-C,61B,F3411G7,FZ2F,FZ2F,367A3411G007,10/23/2013,07/15/2014,Complete
6/1A-C,61B,F7044G7,FZ2F,FZ2F,367A7044G007,#N/A,#N/A,#N/A
6/1A-C,61B,F7396G4,FZ2F,FZ2F,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7396G3,FZ2F,FZ2F,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F3411G4,FZ2F,FZ2F,367A3411G004,03/01/2013,09/20/2013,Complete
6/1A-C,61B,F7396G6,FZ2F,FZ2F,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F7044G2,FZ2F,FZ2F,367A7044G002,12/17/2014,06/30/2015,Complete
6/1A-C,61B,F6575G2,FZ2F,FZ2F,367A6575G002,06/04/2014,10/02/2014,Active
6/1A-C,61B,F6575G2,FZ2H,FZ2H,367A6575G002,06/04/2014,10/02/2014,Active
6/1A-C,61B,F7044G13,FZ2H,FZ2H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F6512G1,FZ2H,FZ2H,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F6890G6,FZ2H,FZ2H,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F7044G2,FZ2H,FZ2H,367A7044G002,12/17/2014,06/30/2015,Complete
6/1A-C,61B,F7044G6,FZ2H,FZ2H,367A7044G006,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G7,FZ2H,FZ2H,367A7044G007,#N/A,#N/A,#N/A
6/1A-C,61B,F6890G7,FZ2H,FZ2H,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F6890G7,FZ2Z,FZ2Z,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61C,F6118G7,FK2DD,FK2D,367A6118G007,06/14/2013,05/02/2014,Complete
6/1A-C,61C,F6118G7,FK2D,FK2D,367A6118G007,06/14/2013,05/02/2014,Complete
6/1FA,6FA.01,F6164G5,FG2KA,FG2K,367A6164G005,12/28/2012,05/29/2014,Complete
6/1FA,6FA.01,F6414G6,FG2KA,FG2K,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F7533G1,FG2KA,FG2K,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6577G10,FG2KB,FG2K,367A6577G010,10/05/2015,12/15/2015,Complete
6/1FA,6FA.01,F7533G1,FG2KB,FG2K,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.01,F7394G1,FG2KB,FG2K,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F5800G7,FK3YC,FK3Y,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F7394G1,FK3YC,FK3Y,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F7533G1,FK9AA,FK9A,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6914G4,FA1A,FA1A,367A6914G004,07/17/2014,10/30/2014,Complete
6/1FA,6FA.01,F7394G1,FA1A,FA1A,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F7348G2,FA1D,FA1D,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F7348G1,FA1D,FA1D,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F6252G4,FA1P,FA1P,367A6252G004,01/09/2014,04/02/2014,Complete
6/1FA,6FA.01,F7394G1,FA1U,FA1U,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F4409G7,FA1U,FA1U,367A4409G007,12/15/2016,04/12/2017,Active
6/1FA,6FA.01,F7533G1,FA1U,FA1U,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.01,F7394G1,FA1W,FA1W,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F6164G8,FC4N,FC4N,367A6164G008,10/14/2016,02/10/2017,Active
6/1FA,6FA.01,F6414G6,FF1K,FF1K,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F5800G7,FG2K,FG2K,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F7348G1,FK1G,FK1G,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F6731G2,FK1G,FK1G,367A6731G002,10/24/2012,12/10/2013,Complete
6/1FA,6FA.01,F5638G2,FK1G,FK1G,367A5638G002,07/17/2013,10/08/2013,Complete
6/1FA,6FA.01,F6899G14,FK1G,FK1G,367A6899G014,10/05/2015,11/12/2015,Complete
6/1FA,6FA.01,F5890G11,FK1G,FK1G,367A5890G011,05/04/2016,06/23/2016,Complete
6/1FA,6FA.01,F6062G7,FK1G,FK1G,367A6062G007,07/28/2014,10/07/2014,Complete
6/1FA,6FA.01,F6414G6,FK1G,FK1G,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F7348G2,FK1G,FK1G,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F6914G4,FK1G,FK1G,367A6914G004,07/17/2014,10/30/2014,Complete
6/1FA,6FA.01,F7348G1,FK3Y,FK3Y,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F7348G2,FK3Y,FK3Y,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F7267G6,FK5N,FK5N,#N/A,05/22/2017,10/04/2017,Active
6/1FA,6FA.01,F5890G9,FK5Q,FK5Q,367A5890G009,02/26/2013,06/03/2013,Complete
6/1FA,6FA.01,F6252G8,FK5R,FK5R,#N/A,04/18/2017,06/08/2017,Active
6/1FA,6FA.01,F7083G2,FK8X,FK8X,367A7083G002,08/03/2015,09/30/2016,Complete
6/1FA,6FA.01,F4409G7,FK9A,FK9A,367A4409G007,12/15/2016,04/12/2017,Active
6/1FA,6FA.01,F5800G7,FM1K,FM1K,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F7327G1,FM1K,FM1K,367A7327G001,02/15/2013,04/25/2013,Complete
6/1FA,6FA.01,F7370G1,FM1K,FM1K,367A7370G001,07/02/2014,08/31/2016,Complete
6/1FA,6FA.01,F6421G6,FM1K,FM1K,367A6421G006,04/10/2013,06/04/2013,Complete
6/1FA,6FA.01,F6164G7,FR2A,FR2A,367A6164G007,06/15/2015,08/26/2015,Complete
6/1FA,6FA.01,F6129G4,FR2J,FR2J,367A6129G004,07/10/2013,09/10/2013,Complete
6/1FA,6FA.01,F7348G1,FR2J,FR2J,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F6164G7,FR2J,FR2J,367A6164G007,06/15/2015,08/26/2015,Complete
6/1FA,6FA.01,F7394G1,FR2J,FR2J,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F7267G3,FS5R,FS5R,367A7267G003,06/12/2014,09/29/2014,Complete
6/1FA,6FA.01,F7267G5,FS5S,FS5S,#N/A,05/11/2017,10/09/2017,Active
6/1FA,6FA.01,F6177G2,FS5S,FS5S,367A6177G002,07/15/2014,09/19/2014,Complete
6/1FA,6FA.01,F6177G3,FS5S,FS5S,367A6177G003,09/11/2014,08/20/2015,Complete
6/1FA,6FA.01,F6177G4,FS5S,FS5S,367A6177G004,#N/A,#N/A,#N/A
6/1FA,6FA.01,F4409G7,FS5X,FS5X,367A4409G007,12/15/2016,04/12/2017,Active
6/1FA,6FA.01,F6842G3,FS6C,FS6C,367A6842G003,#N/A,#N/A,#N/A
6/1FA,6FA.01,F5946G5,FS6C,FS6C,367A5946G005,11/16/2012,02/19/2013,Complete
6/1FA,6FA.01,F6252G6,FS6C,FS6C,367A6252G006,07/13/2016,10/12/2017,Active
6/1FA,6FA.01,F5559G9,FS6C,FS6C,367A5559G009,#N/A,#N/A,#N/A
6/1FA,6FA.01,F7267G5,FS6C,FS6C,#N/A,05/11/2017,10/09/2017,Active
6/1FA,6FA.01,F6873G5,FS6C,FS6C,367A6873G005,#N/A,#N/A,#N/A
6/1FA,6FA.01,F4409G7,FS6C,FS6C,367A4409G007,12/15/2016,04/12/2017,Active
6/1FA,6FA.01,F7450G1,FS6I,FS6I,367A7450G001,03/20/2014,11/24/2014,Complete
6/1FA,6FA.01,F6577G5,FS6I,FS6I,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F5842G2,FS6I,FS6I,367A5842G002,03/22/2014,11/24/2014,Complete
6/1FA,6FA.01,F6842G5,FT7J,FT7J,#N/A,07/19/2017,08/29/2017,Active
6/1FA,6FA.01,F7348G1,FT7J,FT7J,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F6414G6,FT7J,FT7J,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F6577G5,FT7J,FT7J,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F5559G5,FT7J,FT7J,367A5559G005,04/11/2013,10/17/2014,Complete
6/1FA,6FA.01,F7348G2,FT7J,FT7J,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F6252G7,FT7J,FT7J,367A6252G007,10/24/2016,06/02/2017,Complete
6/1FA,6FA.01,F6577G6,FT7J,FT7J,367A6577G006,11/02/2012,02/18/2014,Complete
6/1FA,6FA.01,F6577G8,FT7J,FT7J,367A6577G008,07/25/2013,11/07/2013,Complete
6/1FA,6FA.01,F5800G7,FT7J,FT7J,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F5559G7,FT7J,FT7J,367A5559G007,12/24/2015,06/27/2016,Complete
6/1FA,6FA.01,F6577G7,FT7J,FT7J,367A6577G007,11/02/2012,07/28/2014,Complete
6/1FA,6FA.01,F5842G2,FT7J,FT7J,367A5842G002,03/22/2014,11/24/2014,Complete
6/1FA,6FA.01,F6577G9,FT7J,FT7J,367A6577G009,07/25/2013,05/20/2014,Complete
6/1FA,6FA.01,F5890G13,FT7J,FT7J,367A5890G013,09/13/2016,12/19/2016,Complete
6/1FA,6FA.01,F7394G1,FT7J,FT7J,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F7348G1,FT7K,FT7K,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F7394G1,FT7K,FT7K,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F6164G7,FT7K,FT7K,367A6164G007,06/15/2015,08/26/2015,Complete
6/1FA,6FA.01,F5800G6,FT7K,FT7K,367A5800G006,01/27/2014,07/17/2014,Complete
6/1FA,6FA.01,F7348G2,FT7K,FT7K,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F6066G6,FT7K,FT7K,367A6066G006,05/07/2015,08/26/2015,Complete
6/1FA,6FA.01,F5800G7,FT7K,FT7K,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F6414G6,FT9H,FT9H,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F7348G2,FT9H,FT9H,367A7348G002,05/28/2013,06/02/2014,Complete
6/1FA,6FA.01,F7348G1,FT9H,FT9H,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F5559G6,FV7J,FV7J,367A5559G006,08/28/2015,11/04/2015,Active
6/1FA,6FA.01,F6577G5,FV8B,FV8B,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F5382G2,FV8B,FV8B,367A5382G002,10/26/2012,12/12/2012,Complete
6/1FA,6FA.01,F6066G5,FV8B,FV8B,367A6066G005,10/24/2013,11/08/2013,Complete
6/1FA,6FA.01,F6414G6,FV8B,FV8B,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F5890G10,FV8B,FV8B,367A5890G010,04/29/2014,07/22/2014,Complete
6/1FA,6FA.01,F6873G5,FV8B,FV8B,367A6873G005,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6842G1,FV8B,FV8B,367A6842G001,11/09/2012,04/23/2013,Complete
6/1FA,6FA.01,F5631G6,FV8B,FV8B,367A5631G006,03/22/2016,05/24/2016,Complete
6/1FA,6FA.01,F5800G6,FV8B,FV8B,367A5800G006,01/27/2014,07/17/2014,Complete
6/1FA,6FA.01,F7267G2,FV8B,FV8B,367A7267G002,02/26/2013,10/02/2013,Complete
6/1FA,6FA.01,F6577G8,FV8B,FV8B,367A6577G008,07/25/2013,11/07/2013,Complete
6/1FA,6FA.01,F6603G8,FV8B,FV8B,367A6603G008,12/13/2013,06/30/2014,Complete
6/1FA,6FA.01,F6252G7,FV8C,FV8C,367A6252G007,10/24/2016,06/02/2017,Complete
6/1FA,6FA.01,F5800G7,FV8C,FV8C,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F6577G5,FV8C,FV8C,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F6414G6,FV8C,FV8C,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F5559G7,FV8C,FV8C,367A5559G007,12/24/2015,06/27/2016,Complete
6/1FA,6FA.01,F7267G2,FV8C,FV8C,367A7267G002,02/26/2013,10/02/2013,Complete
6/1FA,6FA.01,F5800G7,FV8D,FV8D,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F6252G7,FV8D,FV8D,367A6252G007,10/24/2016,06/02/2017,Complete
6/1FA,6FA.01,F6129G5,FV8D,FV8D,367A6129G005,08/02/2014,10/21/2014,Complete
6/1FA,6FA.01,F6577G5,FV8E,FV8E,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F5800G6,FV8E,FV8E,367A5800G006,01/27/2014,07/17/2014,Complete
6/1FA,6FA.01,F6577G6,FV8E,FV8E,367A6577G006,11/02/2012,02/18/2014,Complete
6/1FA,6FA.01,F5842G2,FV8F,FV8F,367A5842G002,03/22/2014,11/24/2014,Complete
6/1FA,6FA.01,F6129G5,FV8F,FV8F,367A6129G005,08/02/2014,10/21/2014,Complete
6/1FA,6FA.01,F7267G2,FV8F,FV8F,367A7267G002,02/26/2013,10/02/2013,Complete
6/1FA,6FA.01,F5559G7,FV8F,FV8F,367A5559G007,12/24/2015,06/27/2016,Complete
6/1FA,6FA.01,F5382G2,FV8F,FV8F,367A5382G002,10/26/2012,12/12/2012,Complete
6/1FA,6FA.01,F6842G5,FV8F,FV8F,#N/A,07/19/2017,08/29/2017,Active
6/1FA,6FA.01,F6577G5,FV8F,FV8F,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F7267G2,FV8G,FV8G,367A7267G002,02/26/2013,10/02/2013,Complete
6/1FA,6FA.01,F6842G5,FV8I,FV8I,#N/A,07/19/2017,08/29/2017,Active
6/1FA,6FA.01,F6577G5,FV8I,FV8I,367A6577G005,11/02/2012,06/26/2013,Complete
6/1FA,6FA.01,F7267G2,FV8I,FV8I,367A7267G002,02/26/2013,10/02/2013,Complete
6/1FA,6FA.01,F7533G1,FW3X,FW3X,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.01,F5382G3,FW4I,FW4I,367A5382G003,09/07/2015,09/22/2015,Complete
6/1FA,6FA.01,F6164G8,FW4I,FW4I,367A6164G008,10/14/2016,02/10/2017,Active
6/1FA,6FA.01,F7267G6,FW4I,FW4I,#N/A,05/22/2017,10/04/2017,Active
6/1FA,6FA.01,F5559G8,FW4I,FW4I,367A5559G008,07/05/2016,08/01/2016,Complete
6/1FA,6FA.01,F6252G2,FW4I,FW4I,367A6252G002,06/21/2013,07/03/2013,Complete
6/1FA,6FA.01,F6421G5,FW4I,FW4I,367A6421G005,03/12/2013,04/23/2013,Complete
6/1FA,6FA.01,F6252G5,FW4N,FW4N,367A6252G005,06/26/2014,08/26/2014,Complete
6/1FA,6FA.01,F6842G3,FW4N,FW4N,367A6842G003,#N/A,#N/A,#N/A
6/1FA,6FA.01,F5559G9,FW4N,FW4N,367A5559G009,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6603G10,FZ1Z,FZ1Z,367A6603G010,09/10/2014,07/06/2015,Complete
6/1FA,6FA.01,F5559G6,FZ1Z,FZ1Z,367A5559G006,08/28/2015,11/04/2015,Active
6/1FA,6FA.01,F6603G9,FZ1Z,FZ1Z,367A6603G009,04/29/2014,07/17/2014,Complete
6/1FA,6FA.01,F6252G7,FZ1Z,FZ1Z,367A6252G007,10/24/2016,06/02/2017,Complete
6/1FA,6FA.01,F5800G8,FZ1Z,FZ1Z,367A5800G008,10/03/2014,04/10/2015,Complete
6/1FA,6FA.01,F6129G6,FZ1Z,FZ1Z,367A6129G006,06/15/2015,07/29/2015,Complete
6/1FA,6FA.01,F6603G11,FZ1Z,FZ1Z,367A6603G011,11/05/2015,02/24/2016,Complete
6/1FA,6FA.01,F6252G5,FZ1Z,FZ1Z,367A6252G005,06/26/2014,08/26/2014,Complete
6/1FA,6FA.01,F5842G2,FZ1Z,FZ1Z,367A5842G002,03/22/2014,11/24/2014,Complete
6/1FA,6FA.01,F6577G7,FZ1Z,FZ1Z,367A6577G007,11/02/2012,07/28/2014,Complete
6/1FA,6FA.01,F5559G10,FZ1Z,FZ1Z,#N/A,05/26/2017,08/08/2017,Complete
6/1FA,6FA.01,F6066G7,FZ1Z,FZ1Z,#N/A,06/16/2017,07/26/2017,Complete
6/1FA,6FA.01,F6842G3,FZ1Z,FZ1Z,367A6842G003,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6066G6,FZ1Z,FZ1Z,367A6066G006,05/07/2015,08/26/2015,Complete
6/1FA,6FA.01,F6252G6,FZ1Z,FZ1Z,367A6252G006,07/13/2016,10/12/2017,Active
6/1FA,6FA.01,F6164G6,FZ1Z,FZ1Z,367A6164G006,06/11/2015,11/23/2015,Complete
6/1FA,6FA.01,F6842G4,FZ1Z,FZ1Z,367A6842G004,08/17/2016,11/09/2016,Complete
6/1FA,6FA.01,F5559G9,FZ1Z,FZ1Z,367A5559G009,#N/A,#N/A,#N/A
6/1FA,6FA.01,F6873G4,FZ1Z,FZ1Z,367A6873G004,04/25/2016,06/16/2016,Complete
6/1FA,6FA.01,F5638G3,FZ1Z,FZ1Z,367A5638G003,10/07/2014,04/16/2015,Complete
6/1FA,6FA.01,F5890G13,FZ1Z,FZ1Z,367A5890G013,09/13/2016,12/19/2016,Complete
6/1FA,6FA.01,F6442G3,FZ1Z,FZ1Z,367A6442G003,07/09/2015,10/01/2015,Complete
6/1FA,6FA.01,F6776G5,FZ1Z,FZ1Z,367A6776G005,04/13/2015,06/11/2015,Complete
6/1FA,6FA.01,F6177G4,FZ1Z,FZ1Z,367A6177G004,#N/A,#N/A,#N/A
6/1FA,6FA.01,F7267G5,FZ1Z,FZ1Z,#N/A,05/11/2017,10/09/2017,Active
6/1FA,6FA.01,F6842G5,FZ1Z,FZ1Z,#N/A,07/19/2017,08/29/2017,Active
6/1FA,6FA.01,F5800G7,FZ2F,FZ2F,367A5800G007,03/28/2014,03/05/2015,Complete
6/1FA,6FA.01,F7394G1,FZ2F,FZ2F,367A7394G001,08/01/2013,07/29/2014,Complete
6/1FA,6FA.01,F6414G6,FZ2F,FZ2F,367A6414G006,08/21/2014,06/05/2015,Complete
6/1FA,6FA.01,F7348G1,FZ2F,FZ2F,367A7348G001,04/25/2013,05/16/2014,Complete
6/1FA,6FA.01,F6062G11,FZ2H,FZ2H,367A6062G011,10/24/2016,12/21/2016,Complete
6/1FA,6FA.01,F5559G10,FZ2Z,FZ2Z,#N/A,05/26/2017,08/08/2017,Complete
6/1FA,6FA.03,F5361G9,FG2KA,FG2K,367A5361G009,10/22/2013,06/25/2014,Complete
6/1FA,6FA.03,F7533G1,FG2KA,FG2K,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F6759G1,FG2KB,FG2K,367A6759G001,02/05/2015,06/12/2015,Complete
6/1FA,6FA.03,F7532G1,FG2KB,FG2K,#N/A,05/15/2017,10/19/2017,Active
6/1FA,6FA.03,F7533G1,FG2KB,FG2K,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F6771G1,FG2KB,FG2K,367A6771G001,03/26/2015,02/23/2016,Complete
6/1FA,6FA.03,F6760G1,FG2KB,FG2K,367A6760G001,02/16/2015,08/11/2015,Complete
6/1FA,6FA.03,F7318G4,FK2DA,FK2D,367A7318G004,04/06/2016,07/07/2016,Complete
6/1FA,6FA.03,F7089G4,FK2DA,FK2D,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F5954G8,FK3YC,FK3Y,367A5954G008,05/20/2015,07/14/2016,Active
6/1FA,6FA.03,F7472G1,FK3YC,FK3Y,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F7532G1,FK9AA,FK9A,#N/A,05/15/2017,10/19/2017,Active
6/1FA,6FA.03,F7533G1,FK9AA,FK9A,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F7318G1,FM3NA,FM3N,367A7318G001,12/26/2012,05/22/2013,Complete
6/1FA,6FA.03,F6969G3,FM3NA,FM3N,367A6969G003,08/16/2013,12/03/2013,Complete
6/1FA,6FA.03,F6969G2,FM3NA,FM3N,367A6969G002,08/09/2013,05/30/2014,Complete
6/1FA,6FA.03,F7318G2,FM3NA,FM3N,367A7318G002,11/12/2013,01/30/2014,Complete
6/1FA,6FA.03,F5361G11,FS5VB,FS5V,367A5361G011,06/03/2016,08/29/2016,Complete
6/1FA,6FA.03,F5361G8,FS5VB,FS5V,367A5361G008,07/01/2013,12/19/2013,Complete
6/1FA,6FA.03,F7009G3,FS5VD,FS5V,367A7009G003,04/29/2013,07/23/2013,Complete
6/1FA,6FA.03,F6969G3,FS5VD,FS5V,367A6969G003,08/16/2013,12/03/2013,Complete
6/1FA,6FA.03,F6725G2,FS5VD,FS5V,367A6725G002,08/26/2015,11/02/2015,Complete
6/1FA,6FA.03,F7378G2,FS5VE,FS5V,367A7378G002,#N/A,#N/A,#N/A
6/1FA,6FA.03,F7009G2,FS5VE,FS5V,367A7009G002,12/19/2012,02/13/2014,Complete
6/1FA,6FA.03,F7318G2,FS5VE,FS5V,367A7318G002,11/12/2013,01/30/2014,Complete
6/1FA,6FA.03,F7402G1,FS5VF,FS5V,367A7402G001,09/17/2013,12/31/2013,Complete
6/1FA,6FA.03,F7318G1,FS5VF,FS5V,367A7318G001,12/26/2012,05/22/2013,Complete
6/1FA,6FA.03,F6969G2,FS5VF,FS5V,367A6969G002,08/09/2013,05/30/2014,Complete
6/1FA,6FA.03,FROT4G57,FS5VF,FS5V,367AROT4G057,03/11/2014,05/28/2014,Complete
6/1FA,6FA.03,F6AGPG1,FV8KA,FV8K,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F6760G2,FA1U,FA1U,367A6760G002,05/28/2015,03/31/2016,Active
6/1FA,6FA.03,F7089G4,FA1U,FA1U,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F7533G1,FA1U,FA1U,#N/A,#N/A,#N/A,#N/A
6/1FA,6FA.03,F6771G1,FA1U,FA1U,367A6771G001,03/26/2015,02/23/2016,Complete
6/1FA,6FA.03,F7089G4,FA1W,FA1W,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F6760G2,FA1W,FA1W,367A6760G002,05/28/2015,03/31/2016,Active
6/1FA,6FA.03,F6771G1,FA1W,FA1W,367A6771G001,03/26/2015,02/23/2016,Complete
6/1FA,6FA.03,F6969G4,FC4N,FC4N,367A6969G004,07/14/2014,04/24/2015,Complete
6/1FA,6FA.03,F7434G2,FD4F,FD4F,367A7434G002,01/20/2017,03/10/2017,Complete
6/1FA,6FA.03,F6759G1,FF1K,FF1K,367A6759G001,02/05/2015,06/12/2015,Complete
6/1FA,6FA.03,F5301G4,FF1K,FF1K,367A5301G004,04/17/2014,06/11/2014,Complete
6/1FA,6FA.03,F7318G4,FG1C,FG1C,367A7318G004,04/06/2016,07/07/2016,Complete
6/1FA,6FA.03,F7089G4,FG2K,FG2K,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F5398G4,FG2K,FG2K,367A5398G004,04/07/2014,08/05/2014,Complete
6/1FA,6FA.03,F6337G6,FG2K,FG2K,367A6337G006,12/30/2013,05/28/2014,Complete
6/1FA,6FA.03,F7045G3,FK1G,FK1G,367A7045G003,01/27/2016,04/11/2016,Active
6/1FA,6FA.03,F6899G13,FK1G,FK1G,367A6899G013,02/04/2014,04/22/2014,Complete
6/1FA,6FA.03,F7158G4,FK1G,FK1G,367A7158G004,04/08/2014,05/20/2014,Complete
6/1FA,6FA.03,F6969G6,FK1G,FK1G,367A6969G006,01/16/2017,03/09/2017,Complete
6/1FA,6FA.03,F5890G12,FK1G,FK1G,367A5890G012,05/04/2016,06/16/2016,Complete
6/1FA,6FA.03,F7402G6,FK1G,FK1G,#N/A,04/04/2017,05/02/2017,Complete
6/1FA,6FA.03,F7177G2,FK1G,FK1G,367A7177G002,07/12/2016,09/22/2016,Complete
6/1FA,6FA.03,F6760G1,FK1G,FK1G,367A6760G001,02/16/2015,08/11/2015,Complete
6/1FA,6FA.03,F7445G1,FK1G,FK1G,367A7445G001,10/25/2013,12/17/2013,Complete
6/1FA,6FA.03,F6233G2,FK1G,FK1G,367A6233G002,02/07/2013,09/24/2013,Complete
6/1FA,6FA.03,F7382G1,FK1G,FK1G,367A7382G001,12/15/2014,02/27/2015,Complete
6/1FA,6FA.03,F7045G3,FK1S,FK1S,367A7045G003,01/27/2016,04/11/2016,Active
6/1FA,6FA.03,F7318G4,FK2D,FK2D,367A7318G004,04/06/2016,07/07/2016,Complete
6/1FA,6FA.03,F7089G4,FK2D,FK2D,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F5361G13,FK5R,FK5R,#N/A,05/22/2017,08/16/2017,Active
6/1FA,6FA.03,F6797G3,FK7B,FK7B,367A6797G003,10/10/2016,02/03/2017,Complete
6/1FA,6FA.03,F6797G3,FK7G,FK7G,367A6797G003,10/10/2016,02/03/2017,Complete
6/1FA,6FA.03,F6760G2,FK8H,FK8H,367A6760G002,05/28/2015,03/31/2016,Active
6/1FA,6FA.03,F6771G1,FK8H,FK8H,367A6771G001,03/26/2015,02/23/2016,Complete
6/1FA,6FA.03,F5361G10,FK9A,FK9A,367A5361G010,12/03/2013,07/22/2015,Complete
6/1FA,6FA.03,F7089G4,FK9S,FK9S,367A7089G004,09/04/2014,12/10/2014,Complete
6/1FA,6FA.03,F7402G1,FM3N,FM3N,367A7402G001,09/17/2013,12/31/2013,Complete
6/1FA,6FA.03,F7009G2,FM3N,FM3N,367A7009G002,12/19/2012,02/13/2014,Complete
6/1FA,6FA.03,F7009G3,FM3N,FM3N,367A7009G003,04/29/2013,07/23/2013,Complete
