"","id_req","desc_cat1","desc_cat2","desc_cat3","desc_cat4","id_frame","id_project"
"131","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F3411G4"
"132","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7512G2"
"133","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G8"
"134","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G13"
"135","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G3"
"136","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G5"
"137","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","91E","F7035G2"
"138","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7337G2"
"139","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G14"
"140","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","91E","F7081G4"
"141","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","91E","F7511G1"
"142","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","91E","F7081G2"
"143","FA1A","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT FROM DUAL FUEL TO GAS ONLY --REMOVE LIQUID FUEL [FA1A]","61B","F7044G6"
"144","FA1D","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD NATRL GAS CONDITIONING SKID [FA1D]","6FA.01","F7348G1"
"145","FA1D","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD NATRL GAS CONDITIONING SKID [FA1D]","6FA.01","F7348G2"
"146","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51P","F7393G2"
"147","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51PA","F7393G3"
"148","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51P","F7393G1"
"149","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51P","F7393G5"
"150","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","61B","F7393G4"
"151","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","61B","F6221G7"
"152","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","61B","F7393G6"
"153","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51P","F7393G6"
"154","FA1J","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO PROPANE GAS FUEL [FA1J]","51P","F7393G7"
"155","FA1K","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO BUTANE GAS FUEL [FA1K]","61B","F6221G7"
"156","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","91E","F7396G1"
"157","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","61B","F7396G4"
"158","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","61B","F7396G5"
"159","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","71EA","F6720G12"
"160","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","61B","F7396G6"
"161","FA1L","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","CONVERT TO HIGH H2 CONTENT GAS FUEL [FA1L]","61B","F7396G3"
"162","FA1P","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD OFF-BASE GAS FUEL CONTROL VALVE SKID [FA1P]","9FA.03","F6858G16"
"163","FA1P","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD OFF-BASE GAS FUEL CONTROL VALVE SKID [FA1P]","61B","F6688G7"
"164","FA1P","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD OFF-BASE GAS FUEL CONTROL VALVE SKID [FA1P]","6FA.01","F6252G4"
"165","FA1P","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD OFF-BASE GAS FUEL CONTROL VALVE SKID [FA1P]","9FA.03","F5704G11"
"166","FA1P","FUEL SYSTEMS","GAS FUEL SYSTEMS","GAS FUEL AND PURGE","ADD OFF-BASE GAS FUEL CONTROL VALVE SKID [FA1P]","7FA.03","F6791G7"
"167","FA1S","FUEL SYSTEMS","GAS FUEL SYSTEMS","DATA AND SERVICES","PERFORM FUEL CHANGE STUDY [FA1S]","91E","F5979G4"
"168","FA1S","FUEL SYSTEMS","GAS FUEL SYSTEMS","DATA AND SERVICES","PERFORM FUEL CHANGE STUDY [FA1S]","61B","F7129G3"
"169","FA1S","FUEL SYSTEMS","GAS FUEL SYSTEMS","DATA AND SERVICES","PERFORM FUEL CHANGE STUDY [FA1S]","61B","F6488G1"
"170","FA1S","FUEL SYSTEMS","GAS FUEL SYSTEMS","DATA AND SERVICES","PERFORM FUEL CHANGE STUDY [FA1S]","61B","F6738G2"
"171","FA1S","FUEL SYSTEMS","GAS FUEL SYSTEMS","DATA AND SERVICES","PERFORM FUEL CHANGE STUDY [FA1S]","71EA","FS018G1"
"172","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6883G18"
"173","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6407G10"
"174","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7017G11"
"175","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6375G11"
"176","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FB.04","F7353G4"
"177","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FB.04","F6103G11"
"178","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6404G10"
"179","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7264G11"
"180","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7006G40"
"181","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","6FA.03","F7533G1"
"182","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6002G13"
"183","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F6879G6"
"184","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6555G4"
"185","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5682G13"
"186","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7360G12"
"187","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6791G7"
"188","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6655G12"
"189","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7057G4"
"190","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","6FA.03","F6771G1"
"191","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","6FA.03","F7089G4"
"192","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7111G28"
"193","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F6845G5"
"194","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7360G6"
"195","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7075G8"
"196","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F6791G8"
"197","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6655G14"
"198","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7206G4"
"199","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6464G4"
"200","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5714G7"
"201","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6348G17"
"202","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7075G9"
"203","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7397G7"
"204","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7405G3"
"205","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FB.04","F7353G2"
"206","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7075G10"
"207","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6892G5"
"208","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7206G2"
"209","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6074G9"
"210","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6791G9"
"211","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7405G4"
"212","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6734G26"
"213","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F6727G1"
"214","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7099G6"
"215","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5658G7"
"216","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6971G17"
"217","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F5648G9"
"218","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FB.04","F7353G3"
"219","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6685G7"
"220","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7100G5"
"221","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7281G2"
"222","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7111G29"
"223","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6144G10"
"224","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7010G22"
"225","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F5748G6"
"226","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6696G2"
"227","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6348G18"
"228","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6144G9"
"229","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7360G17"
"230","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7392G2"
"231","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7360G12"
"232","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6791G15"
"233","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7397G6"
"234","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F6984G2"
"235","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6266G7"
"236","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7138G3"
"237","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.04","F6186G5"
"238","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F7099G5"
"239","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.01","F6377G24"
"240","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.01","F7144G15"
"241","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6651G7"
"242","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6175G17"
"243","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7239G6"
"244","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6156G14"
"245","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FB.02","F7111G34"
"246","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6422G11"
"247","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5530G14"
"248","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F6200G13"
"249","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5786G13"
"250","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","6FA.03","F6760G2"
"251","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F5832G3"
"252","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.01","F7222G12"
"253","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.03","F7017G10"
"254","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.01","F7411G7"
"255","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","9FA.03","F6236G3"
"256","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F6901G9"
"257","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F6843G5"
"258","FA1U","FUEL SYSTEMS","GAS FUEL SYSTEMS","CONTROL SOFTWARE","ADD DRY LOW NOX 2.6 AND 2.6+  OPFLEX WIDE WOBBE AUTOTUNE [FA1U]","7FA.04","F7448G2"
